draw_index,source_hbm_draw_index,logic_package_equivalents,customer_allocated_hbm_stacks,hbm_package_equivalents,package_assembly_start_capacity,package_attempts,package_assembly_yield,finished_accelerator_packages,complete_system_equivalents
12544,6181,243616.69059739175,2683088.954678276,335386.1193347845,428275.2714833817,243616.69059739175,0.9350057655988184,227783.01030466473,3163.652920898121
12545,1029,355588.86622953595,2230817.7164394795,278852.21455493494,430808.628488352,278852.21455493494,0.9361387172936962,261044.35444796336,3625.6160339994913
12546,11709,509553.8277870781,2427437.291618914,303429.66145236423,455081.43906359095,303429.66145236423,0.9468838283201387,287312.63946189824,3990.453325859698
12547,15578,527345.966128778,2768618.3273616997,346077.29092021246,513037.5273733664,346077.29092021246,0.9671958238874593,334724.5105203148,4648.951535004372
12548,1237,388994.7908364513,2541973.821414558,317746.7276768198,526253.5724469413,317746.7276768198,0.9717739961959697,308778.0073326957,4288.58343517633
12549,9656,436359.36115823354,1986845.385893723,248355.67323671537,427971.4295465935,248355.67323671537,0.9348698833538037,232180.2392690635,3224.7255454036595
12550,1425,497095.7310298952,2094383.1181849318,261797.88977311648,401174.18833775056,261797.88977311648,0.9228857927633174,241609.5530470262,3355.6882367642525
12551,8870,405939.5654195873,2315754.9414588986,289469.3676823623,455426.54094542,289469.3676823623,0.9470231024974994,274134.17866054014,3807.4191480630575
12552,9648,312837.0919377236,2069104.160643553,258638.0200804441,425784.7761141367,258638.0200804441,0.9338919822101623,241539.9732478377,3354.7218506644126
12553,18231,526553.1488636448,2521920.735556666,315240.0919445832,418932.8883467625,315240.0919445832,0.9308277248457528,293434.2175649423,4075.4752439575323
12554,19650,429543.62617041694,2554356.717684796,319294.5897105995,471803.1584310817,319294.5897105995,0.9529118194822439,304259.58843196393,4225.82761711061
12555,10874,474092.0587660341,1996908.334608682,249613.54182608525,400992.59069096233,249613.54182608525,0.922804579826763,230344.51958389074,3199.2294386651492
12556,15102,348850.0459706473,2328544.129337529,291068.01616719115,461226.23473959835,291068.01616719115,0.9492325473675517,276291.23444360256,3837.3782561611465
12557,9398,319008.6600962941,2372062.398081509,296507.7997601886,398605.48687340855,296507.7997601886,0.921737034545683,273302.2200706214,3795.8641676475195
12558,14921,390198.4017112736,2760771.4998554513,345096.4374819314,394601.2034552531,345096.4374819314,0.9199462645608489,317470.17857475934,4409.308035760547
12559,5935,357905.89685222856,2481546.8421717603,310193.35527147003,402515.54025636043,310193.35527147003,0.9234856635776697,286459.11653025734,3978.5988406980186
12560,15053,409930.6216923467,2511081.5153776063,313885.1894222008,440190.76444478094,313885.1894222008,0.9403345360482402,295157.0839677392,4099.403943996378
12561,8738,305086.1468044345,2476417.691279463,309552.2114099329,427571.4071676866,305086.1468044345,0.9346909879074523,285161.2719535149,3960.5732215765956
12562,19137,486460.0106779909,1914249.274423622,239281.15930295276,436599.7184009663,239281.15930295276,0.93872857143538,224620.06084386245,3119.7230672758674
12563,13408,394449.50996546174,2362237.951533382,295279.7439416727,439963.21182030335,295279.7439416727,0.9402327714208821,277631.6919907274,3855.9957220934357
12564,6434,404324.7982484413,1965862.3580428187,245732.79475535234,470917.31485740526,245732.79475535234,0.9526049542668107,234086.277709778,3251.198301524694
12565,19082,406302.0128214455,2527615.8458786495,315951.9807348312,392115.95555430406,315951.9807348312,0.9188348279113567,290307.6838467409,4032.0511645380684
12566,4592,460337.6513753886,1845355.0433132485,230669.38041415607,387510.0517311928,230669.38041415607,0.9167750051020962,211471.9224060853,2937.1100334178514
12567,14428,401089.37293502135,2285741.051781341,285717.6314726676,538076.7400587775,285717.6314726676,0.9758696615979904,278823.1683378115,3872.544004691826
12568,10893,329736.4755908242,2133346.023977614,266668.25299720175,418658.37515182706,266668.25299720175,0.9307049588128335,248189.46542245094,3447.075908645152
12569,12890,488740.4507594169,2195846.712442007,274480.83905525086,499034.01411692647,274480.83905525086,0.9623448645985356,264145.22589551785,3668.6836929933033
12570,2641,418938.1186223303,2217895.7917184513,277236.9739648064,442303.6989439087,277236.9739648064,0.941279469082651,260957.47166367373,3624.409328662135
12571,12001,405013.8782723097,2306478.017031354,288309.75212891924,439896.0537898196,288309.75212891924,0.9402027374366029,271069.6181812783,3764.8558080733096
12572,10143,375768.7884977212,2436995.7648300068,304624.47060375084,537049.226999136,304624.47060375084,0.9755137206330424,297165.35071453586,4127.296537701887
12573,17595,400665.1708292393,2412611.300511214,301576.41256390174,447277.0757797314,301576.41256390174,0.9435036308191755,284538.44022346294,3951.92278088143
12574,1707,343526.1635260762,2815168.01573059,351896.00196632376,464191.8416230184,343526.1635260762,0.9502751819974301,326444.387565621,4533.949827300292
12575,14555,401729.1117748699,2441753.882244599,305219.2352805749,458561.74508421816,305219.2352805749,0.9482473741004761,289423.3383797605,4019.7685886077847
12576,16575,285275.4280421253,1947750.1508633129,243468.7688579141,452817.4923786035,243468.7688579141,0.9459468393089605,230308.51237158774,3198.729338494274
12577,14556,344602.1954100569,2587856.6252286313,323482.0781535789,426018.8020625581,323482.0781535789,0.9339966417959962,302131.1746766327,4196.266314953232
12578,10150,442290.22957472515,2062329.392778768,257791.174097346,510886.1168950556,257791.174097346,0.9664505534361852,249142.422877344,3460.311428852
12579,18216,340639.6928100541,2328529.9915183987,291066.24893979984,456099.2049366311,291066.24893979984,0.947291945797286,275724.7133141002,3829.509907140281
12580,9619,383918.29783530725,2132649.9575092946,266581.2446886618,541992.231545005,266581.2446886618,0.9772260276361402,260510.13078939889,3618.1962609638736
12581,4729,249875.01562363704,2450043.975200521,306255.4969000651,497104.4976391309,249875.01562363704,0.961676460483819,240298.92058827824,3337.4850081705313
12582,6214,390501.47533105634,2209399.7232522652,276174.96540653316,512184.59365846345,276174.96540653316,0.9669003589815193,267033.6731932856,3708.801016573411
12583,4599,465480.88813822734,2563626.0715577872,320453.2589447234,518112.85693865333,320453.2589447234,0.968953969621906,310504.4573327663,4312.561907399532
12584,4353,486299.9488249356,2014666.4373178063,251833.3046647258,511414.9217400279,251833.3046647258,0.9666337368079414,243430.56834075667,3380.9801158438427
12585,17017,403998.8700493402,2344691.1064953203,293086.38831191504,383753.32811319066,293086.38831191504,0.9150949472255898,268201.87304483063,3725.0260145115367
12586,17212,390256.6663088576,2296058.5473255743,287007.3184156968,389396.58862714464,287007.3184156968,0.9176186900503781,263363.27955948346,3657.8233272150483
12587,998,385503.0125745786,2276545.7191968644,284568.21489960805,507814.2248189299,284568.21489960805,0.9653864188059417,274718.28988793225,3815.531803999059
12588,17586,401225.30342246447,1986043.7896032468,248255.47370040586,427297.1021092028,248255.47370040586,0.934568314955984,232011.69973478792,3222.3847185387212
12589,6343,391494.6559119447,2100727.802058446,262590.9752573058,398281.15919026395,262590.9752573058,0.9215919907963838,242001.73965254438,3361.1352729520054
12590,19616,492424.4288642159,2564052.528099601,320506.56601245014,481575.93963387446,320506.56601245014,0.9562972101971421,306499.53492757224,4256.93798510517
12591,14936,396127.27517908573,2313254.607928429,289156.8259910536,517965.15351395623,289156.8259910536,0.9689028036547006,280164.85939862626,3891.178602758698
12592,11996,341233.6007383464,2429764.9607020942,303720.6200877618,456911.8687529934,303720.6200877618,0.9476121829386976,287809.3598048588,3997.3522195119276
12593,7202,360809.6019713529,2612460.339868405,326557.5424835506,462257.5468183612,326557.5424835506,0.9496009312607494,310099.34645260137,4306.935367397241
12594,16281,419187.35887939873,2478248.487266254,309781.06090828177,474780.9409387518,309781.06090828177,0.9539433536016788,295513.58412513224,4104.355335071281
12595,6108,559170.1339200056,2763227.0661323476,345403.38326654345,480498.3110399826,345403.38326654345,0.9559239087018802,330179.3522110078,4585.824336263997
12596,8122,357697.106542504,2463909.1279659225,307988.6409957403,392892.537230102,307988.6409957403,0.9191821257947898,283097.6537511129,3931.911857654346
12597,10089,329303.54000639234,2408832.7171707586,301104.08964634483,440556.2734360888,301104.08964634483,0.9404979966384306,283187.79309202573,3933.163792944802
12598,9866,397541.62532384566,2239149.5059474776,279893.6882434347,427559.01026656333,279893.6882434347,0.934685443844728,261612.5562251527,3633.5077253493428
12599,10980,303649.7782644353,2196206.0635680286,274525.7579460036,480747.35455114226,274525.7579460036,0.956010179904805,262449.4192424618,3645.130822811969
12600,19247,368189.31779435335,2278220.981945717,284777.6227432146,410346.24916442856,284777.6227432146,0.9269876630637605,263985.3429995857,3666.4630972164678
12601,15039,420068.7560231668,2328803.738721146,291100.4673401432,430824.80824709224,291100.4673401432,0.9361459531017767,272512.524446511,3784.8961728682084
12602,12834,412303.8303079889,1942015.2382527571,242751.90478159464,400098.97689945187,242751.90478159464,0.9224049435900732,223915.5570364496,3109.938292172911
12603,19681,291139.2757156142,2196352.809737613,274544.1012172016,523480.6300016007,274544.1012172016,0.970813420755611,266531.0980509462,3701.8208062631415
12604,13762,498051.8332898938,2376582.067016001,297072.7583770001,476560.5537287741,297072.7583770001,0.9545598295557024,283573.72160199156,3938.523911138772
12605,7844,374848.75541800953,2097632.2255914924,262204.02819893655,416194.53363327205,262204.02819893655,0.9296030953885784,243745.6762370855,3385.3566144039655
12606,9882,425866.90576651215,2298083.781525851,287260.4726907314,432774.5804024926,287260.4726907314,0.9370179177177991,269168.2099632998,3738.447360601386
12607,18250,424655.1136799684,2385561.246221318,298195.15577766474,474130.274124941,298195.15577766474,0.9537179560056149,284394.0744590504,3949.917700820144
12608,5548,558205.2979844144,1711848.5172743795,213981.06465929744,422126.5314043788,213981.06465929744,0.9322559654402929,199485.12401989507,2770.6267224985427
12609,14989,266258.80002229736,1873497.8859311757,234187.23574139696,455345.930202179,234187.23574139696,0.9469906524123878,221773.12316139915,3080.1822661305437
12610,15308,485860.03725544474,2231215.6425765296,278901.9553220662,481076.9384060998,278901.9553220662,0.9561243511012331,266664.95105317567,3703.679875738551
12611,1063,558575.4474174904,2167164.49902839,270895.5623785487,442373.011478756,270895.5623785487,0.9413104665905733,254996.82821986746,3541.622614164826
12612,15736,473304.6468855587,2413593.93588867,301699.24198608374,500692.96369947714,301699.24198608374,0.9629195415913703,290512.0957917037,4034.890219329218
12613,6012,452739.4000587203,2246843.5222423,280855.4402802875,470007.6994764457,280855.4402802875,0.9522898542557771,267455.78629145713,3714.6636984924603
12614,4027,335134.4566763239,2558792.4603628474,319849.0575453559,428804.3610258085,319849.0575453559,0.9352423816354285,299136.3943425659,4154.672143646749
12615,7799,579107.568490867,2234427.7203014973,279303.46503768716,493613.4882193544,279303.46503768716,0.9604671393468681,268261.8000744154,3725.8583343668806
12616,16793,406173.0983119512,2436304.390699669,304538.0488374586,429105.9985768705,304538.0488374586,0.9353772780491768,284857.9711839893,3956.3607108887404
12617,2403,447093.08386150794,2107879.343495156,263484.9179368945,456818.6824132509,263484.9179368945,0.9475757124020174,249671.90882123992,3467.665400294999
12618,1587,324622.1690536431,2045995.6546676767,255749.45683345958,431793.67859136127,255749.45683345958,0.9365792450920106,239529.63321377334,3326.8004613024077
12619,6146,397722.6999456715,2202613.338919573,275326.6673649466,426365.2456813663,275326.6673649466,0.9341515760924014,257196.84025923323,3572.178336933795
12620,4169,534104.7472856496,2885559.102303445,360694.8877879306,523445.8861462109,360694.8877879306,0.9708013851310537,350163.096674213,4863.376342697403
12621,11985,514425.2943056323,1805678.9999215454,225709.87499019317,445086.70671510266,225709.87499019317,0.942524067994311,212736.98956224427,2954.680410586726
12622,12993,309712.8984498915,2276025.0254553743,284503.1281819218,522947.9225932166,284503.1281819218,0.9706288854962329,276146.95422741066,3835.3743642695927
12623,158,462351.206873789,2474532.6261054063,309316.5782631758,414659.59472183156,309316.5782631758,0.9289166498391204,287329.31961992936,3990.6849947212413
12624,12628,398220.27317749424,2103697.773374023,262962.22167175286,420117.97505297273,262962.22167175286,0.9313577117326163,244911.89304832875,3401.554070115677
12625,17430,423181.38428798347,2365258.3884142293,295657.29855177866,513308.0319901245,295657.29855177866,0.9672895294354408,285986.2091903036,3972.030683198661
12626,7037,518279.7414965883,2086285.3534344365,260785.66917930456,378308.331020934,260785.66917930456,0.9126598704984749,238008.61506104222,3305.675209181142
12627,17265,376564.4808670957,2152634.6101651443,269079.32627064304,361391.1305439407,269079.32627064304,0.9050942684473652,243542.15596523756,3382.529943961633
12628,16631,392908.0520622573,2351770.005930039,293971.2507412549,489570.99978521094,293971.2507412549,0.9590667802754789,281938.0609419708,3915.8064019718167
12629,19284,396962.93192236155,2044114.2281395867,255514.27851744834,512195.2765945201,255514.27851744834,0.9669040596591241,247057.7931993929,3431.358238880457
12630,9132,477654.2479650402,2949715.6818497526,368714.46023121907,445281.91646110493,368714.46023121907,0.9426113684466974,347554.4419246348,4827.145026731039
12631,9976,318523.18072620704,2129038.2489107377,266129.7811138422,462451.93281354045,266129.7811138422,0.9496695800906655,252735.35748000327,3510.2132983333786
12632,4317,446499.54906845425,1915214.3086468168,239401.7885808521,384709.3127773907,239401.7885808521,0.9155224765645096,219177.71837551484,3044.1349774377063
12633,17462,578796.6879584481,2085976.6233815071,260747.0779226884,515037.6806887263,260747.0779226884,0.9678886973204854,252374.14958071397,3505.196521954361
12634,14379,414910.58955026075,1748331.7138636017,218541.4642329502,499275.5863871812,218541.4642329502,0.9624285476876919,210330.54403125995,2921.2575559897214
12635,13964,395538.52197191544,2262065.1083535287,282758.1385441911,455241.8659793504,282758.1385441911,0.9469486869612443,267757.4480220274,3718.8534447503803
12636,15689,432662.37892972416,1998023.97766825,249752.99720853125,447124.09985861066,249752.99720853125,0.9434352179074662,235625.77334447348,3272.5801853399093
12637,4196,437873.9245890907,2277508.95862095,284688.61982761876,503353.7209107253,284688.61982761876,0.9638412549266677,274394.6365979931,3811.036619416571
12638,4719,336765.5956434444,2400725.749846144,300090.718730768,416214.36846768664,300090.718730768,0.9296119657961932,278967.9229565018,3874.5544855069693
12639,7873,402111.4888985182,2334043.9497250384,291755.4937156298,520712.9767125275,291755.4937156298,0.9698546775327289,282960.4302759743,3930.005976055198
12640,587,447602.1854677957,2305236.851008557,288154.6063760696,444117.60516584443,288154.6063760696,0.9420906726060627,271467.7669353667,3770.3856518800926
12641,11359,296370.3271325553,2534142.6628149953,316767.8328518744,504012.99645805615,296370.3271325553,0.9640696346755007,285721.63300734124,3968.3560139908504
12642,19563,367424.64706724207,2272145.8682705667,284018.23353382084,365541.7455328804,284018.23353382084,0.9069504799001049,257590.47320387888,3577.645461164984
12643,13202,475591.09839436563,2791537.193918556,348942.1492398195,421954.8834482697,348942.1492398195,0.9321792021406811,325276.61427162937,4517.73075377263
12644,15564,403360.1342996898,2371845.1638391716,296480.64547989646,445348.8136508445,296480.64547989646,0.9426412857794496,279474.89686389075,3881.5957897762605
12645,16688,428673.89376748825,1802161.5308809446,225270.19136011807,480392.8174768759,225270.19136011807,0.9558873646596457,215332.92955559737,2990.7351327166302
12646,17122,468067.3248323245,2322626.183603345,290328.2729504181,467103.6496953826,290328.2729504181,0.9512838619020749,276184.60071163345,3835.89723210602
12647,1057,355118.87907519384,1886856.3644778852,235857.04555973565,460837.09389677714,235857.04555973565,0.9490917023033992,223849.9648705399,3109.02728986861
12648,9460,379189.16393511125,2514661.2020994714,314332.6502624339,375670.13090215484,314332.6502624339,0.9114800315377073,286507.9339745344,3979.276860757422
12649,18465,374418.4552042402,2386655.1479702527,298331.8934962816,513257.0241818386,298331.8934962816,0.967271859812334,288568.04546348343,4007.8895203261586
12650,14348,365256.7182389389,2214366.85200563,276795.8565007037,457511.30433280754,276795.8565007037,0.9478452530012779,262359.63863461494,3643.8838699252074
12651,13478,301312.43382159295,2130549.1388057387,266318.64235071733,510651.38195950555,266318.64235071733,0.9663692388692484,257362.1437051543,3574.474218127143
12652,59,374685.8001895693,2133353.91712854,266669.2396410675,471584.2536139041,266669.2396410675,0.9528359886291693,254092.0485903854,3529.05623042202
12653,2216,431665.619572882,2213647.7963541155,276705.97454426443,427974.0940811924,276705.97454426443,0.9348710749699021,258684.41187279086,3592.839053788762
12654,12531,307635.64430911187,2347291.457985582,293411.4322481977,495513.2645194923,293411.4322481977,0.961125241161839,282005.1335791896,3916.7379663776333
12655,7755,525876.9290670279,2313788.749532462,289223.59369155776,542931.6058344331,289223.59369155776,0.9775514364354629,282730.93946420896,3926.818603669569
12656,7785,411694.47221366287,2200749.51128885,275093.68891110626,439484.7970788988,275093.68891110626,0.9400188178442385,258593.2442466288,3591.5728367587335
12657,17922,348412.0873344038,2235164.74085139,279395.5926064238,447629.683059239,279395.5926064238,0.9436613215884436,263654.81416496425,3661.872418957837
12658,1740,337640.6000718571,2296001.5778463003,287000.19723078754,368119.959901141,287000.19723078754,0.9081034924177044,260625.88142984814,3619.803908747891
12659,137,364898.59465971694,2654620.5838256273,331827.5729782034,523438.15587109973,331827.5729782034,0.9707987072852039,322137.77888882655,4474.135817900369
12660,772,394498.3119317132,2840208.2835948775,355026.0354493597,452125.7450953709,355026.0354493597,0.9456522293581895,335731.1619028866,4662.932804206758
12661,897,333427.47623619356,2323451.9188847397,290431.48986059247,371062.92502645147,290431.48986059247,0.9094196264328254,264124.0970133489,3668.3902362965123
12662,6844,360794.01414697594,2512303.358957997,314037.91986974963,462668.4871288893,314037.91986974963,0.9497457673770201,298256.1851921785,4142.447016558035
12663,13403,386422.0075737388,2275256.705609592,284407.088201199,482052.34181534156,284407.088201199,0.9564622407537696,272024.6408671738,3778.1200120440803
12664,9115,333346.46749854245,2061008.545799431,257626.06822492887,537727.1223359954,257626.06822492887,0.9757485504661734,251378.26263277384,3491.3647587885257
12665,12964,404295.38191229216,2243497.0901392587,280437.13626740733,445091.1772253123,280437.13626740733,0.9425260672672556,264319.3111618109,3671.10154391404
12666,16533,421520.1058375992,2795904.5850274814,349488.0731284352,465836.56201700366,349488.0731284352,0.9508449298547555,332308.96237888065,4615.402255262231
12667,17927,452404.65875785565,2321581.316852297,290197.66460653715,455088.479335108,290197.66460653715,0.9468866788012923,274784.3028351753,3816.448650488546
12668,1651,338385.7112996381,2234768.5521763014,279346.0690220377,384464.0691636852,279346.0690220377,0.9154128002862509,255716.96729241984,3551.6245457280534
12669,10161,380793.06802588986,2028727.946658351,253590.99333229387,534709.2961869793,253590.99333229387,0.9747031448224721,247175.93869964138,3432.9991486061303
12670,19987,506145.02872466005,2070954.5441623349,258869.31802029186,509947.902628434,258869.31802029186,0.9661255464805504,250100.26133940186,3473.614740825026
12671,14536,474183.91575035115,2206798.2890985063,275849.7861373133,442804.7265499111,275849.7861373133,0.9415035354397762,259713.54889858663,3607.1326235914808
12672,7752,388211.92834120075,1961868.2373475041,245233.52966843802,443827.9496142097,245233.52966843802,0.9419611347053596,231000.45387428234,3208.3396371428103
12673,6004,422802.56379909045,2370581.8978322432,296322.7372290304,460350.7963739103,296322.7372290304,0.9489142520932455,281184.8685759087,3905.345396887621
12674,9491,407533.1591254329,2207897.115081271,275987.1393851589,408335.49343387946,275987.1393851589,0.9260884257638294,255588.49544426438,3549.840214503672
12675,2087,455486.5174303485,1974540.446457577,246817.55580719712,477644.06657883653,246817.55580719712,0.9549351694170948,235694.76446985902,3273.5383954147087
12676,11125,321647.56646610296,2491958.432404271,311494.80405053386,415100.91515271075,311494.80405053386,0.9291140143357814,289414.18783612916,4019.641497724016
12677,14882,293251.5482244879,1817104.118715306,227138.01483941326,408578.13564583875,227138.01483941326,0.9261969386598597,210374.53399754234,2921.8685277436434
12678,11509,353468.8348676816,2290284.2738736863,286285.5342342108,403368.71297672973,286285.5342342108,0.9238672140175286,264489.81892648013,3673.4697073122243
12679,19659,390244.175094857,2460503.7158521097,307562.9644815137,425655.7053134428,307562.9644815137,0.93383425999331,287212.83333794307,3989.067129693654
12680,18207,487833.55319846654,2032759.7088478443,254094.96360598053,493148.9669172072,254094.96360598053,0.9603062244475647,244008.97515160055,3389.0135437722297
12681,8244,403593.8100102114,2708432.464477643,338554.05805970536,454895.2847690114,338554.05805970536,0.9468083179378036,320545.7982425271,4452.024975590654
12682,15401,341405.8122423415,2132937.2120416705,266617.1515052088,394642.0438961364,266617.1515052088,0.9199645289612581,245278.32219748182,3406.6433638539143
12683,10543,452883.104978189,2379772.8792130575,297471.6099016322,446923.64581176906,297471.6099016322,0.9433455721324456,280618.5260358149,3897.479528275207
12684,7948,439033.5231139607,2311035.588787622,288879.4485984527,512641.40713038377,288879.4485984527,0.9670586038101089,279363.3562310538,3880.046614320192
12685,918,447690.6152661906,2211779.3978788173,276472.42473485216,455312.5433015561,276472.42473485216,0.946977197753762,261813.08203159817,3636.292805994419
12686,18050,399060.72519431956,2294039.1687170956,286754.89608963695,520843.95300080755,286754.89608963695,0.9699000490499065,278123.5877826397,3862.8276080922183
12687,4174,455316.9734362839,2506258.787049403,313282.34838117537,415518.867091951,313282.34838117537,0.9293009281252753,291133.57711589214,4043.521904387391
12688,16790,564862.1288412854,2314583.6137025636,289322.95171282045,461728.238165309,289322.95171282045,0.9494127434223188,274686.8973207119,3815.095796120999
12689,13877,581375.5391630316,2730693.503717069,341336.68796463363,422442.51255481434,341336.68796463363,0.9323972765066894,318261.39823003806,4420.297197639417
12690,12980,385304.4887578655,1946929.203348638,243366.15041857975,374852.1192142873,243366.15041857975,0.9111142055896151,221734.35680602706,3079.6438445281537
12691,8236,325516.85796483106,2592842.4858825183,324105.3107353148,524634.441491373,324105.3107353148,0.9712131127801393,314775.3277078194,4371.879551497492
12692,4358,542327.826371349,2270587.9435351146,283823.49294188933,419326.4043759272,283823.49294188933,0.9310037105640424,264240.7250741463,3670.010070474254
12693,15718,417260.73778115725,2741688.1449169666,342711.0181146208,491105.74004425545,342711.0181146208,0.9595984298964962,328864.9548910198,4567.568817930831
12694,1264,405626.4460036098,2128452.8757858546,266056.60947323183,424364.6138383592,266056.60947323183,0.9332568663326185,248299.1576240696,3448.599411445411
12695,11542,527338.1739636716,2128179.3448568555,266022.41810710693,418958.876147307,266022.41810710693,0.9308393469434735,247624.13394314307,3439.224082543654
12696,18368,522135.73092085606,2571867.382385605,321483.4227982006,382172.9277737866,321483.4227982006,0.9143881707074756,293960.63888522465,4082.7866511836755
12697,566,492984.06498624437,2231721.4267362664,278965.1783420333,481656.5299573624,278965.1783420333,0.956325127504118,266781.409747154,3705.297357599361
12698,236,353488.1061718567,2055641.3232726327,256955.16540907908,461621.17589010915,256955.16540907908,0.9493744538176433,243946.66981586665,3388.148191887037
12699,10295,412570.8032766787,2710807.304588059,338850.91307350737,492107.6356553375,338850.91307350737,0.9599454967169511,325278.40806334047,4517.755667546396
12700,15541,505488.36760403437,2619742.154435957,327467.7693044946,430695.3550661162,327467.7693044946,0.9360880598792636,306538.66884123464,4257.4815116838145
12701,13246,504536.33094635216,2351728.8740763287,293966.1092595411,478622.9761752219,293966.1092595411,0.955274273648486,280818.2615001796,3900.2536319469386
12702,152,272192.09519310144,2940240.841107982,367530.1051384978,424190.21585527447,272192.09519310144,0.9331788731835553,254003.91268176943,3527.8321205801312
12703,6463,375972.4690270396,2168738.6047059097,271092.3255882387,394233.46163333114,271092.3255882387,0.9197818054184514,249345.78866463687,3463.135953675512
12704,4438,362760.63198929187,2486870.757965288,310858.844745661,415336.8061604678,310858.844745661,0.9292195080015067,288856.1027724799,4011.8903162844426
12705,10736,474746.2015878146,2261479.1510058995,282684.89387573744,409496.92990825395,282684.89387573744,0.9266078359454792,261938.03776867452,3638.028302342702
12706,13654,398988.3149960121,1972582.9943429814,246572.87429287267,389005.04748239886,246572.87429287267,0.9174435875272502,226216.70237815878,3141.8986441410943
12707,7607,347422.69932813465,2307259.3053923463,288407.4131740433,478179.0413599806,288407.4131740433,0.9551204901174367,275463.8298242943,3825.886525337421
12708,6022,561539.445896686,2296210.770608005,287026.34632600064,445930.593622342,287026.34632600064,0.9429014656922928,270637.5626430896,3758.855036709578
12709,12205,419405.1465356851,2572640.5847866316,321580.07309832895,425838.6035588545,321580.07309832895,0.9339160545752512,300328.7930980122,4171.233237472392
12710,2721,419985.6452970099,2102353.9497671844,262794.24372089806,465307.75316720095,262794.24372089806,0.9506617450956856,249828.43433680985,3469.8393657890256
12711,17113,595194.3626139938,2210047.9262400945,276255.9907800118,456088.66266040306,276255.9907800118,0.9472877589214976,261693.9183946353,3634.6377554810456
12712,15357,497539.59010375285,2302884.925723772,287860.6157154715,445023.17250446905,287860.6157154715,0.9424956546315363,271307.3794513904,3768.158047935978
12713,9971,489392.2732647396,2112390.6639551157,264048.83299438946,478242.0358059979,264048.83299438946,0.955142312033656,252204.21283604985,3502.836289389581
12714,9597,339438.03413291834,2371517.0365692237,296439.62957115297,474446.5304926004,296439.62957115297,0.9538275104250156,282752.27386516664,3927.1149147939814
12715,19923,467023.15371424594,2154628.764618447,269328.5955773059,469085.90596185817,269328.5955773059,0.9519705356155065,256392.8873883,3561.0123248375003
12716,18182,419053.8776008182,1961810.5638145013,245226.32047681266,487228.9732405836,245226.32047681266,0.958255478481885,234989.46506486018,3263.7425703452805
12717,11484,335692.3638421685,2372130.697059704,296516.337132463,416011.71515031933,296516.337132463,0.9295213364774934,275618.261978778,3828.0314163719167
12718,2240,422094.1469500026,2245922.926788058,280740.36584850727,485538.93428818515,280740.36584850727,0.9576700318154201,268856.63509401266,3734.119931861287
12719,5024,519564.31820419227,1827223.5337067768,228402.9417133471,446599.99409825186,228402.9417133471,0.943200830685954,215429.8443551445,2992.0811715992295
12720,15253,506184.56416951783,2517643.1984500065,314705.3998062508,443822.759967445,314705.3998062508,0.9419588138247705,296439.5251057462,4117.215626468696
12721,16537,313874.0258496607,2609336.945497403,326167.11818717537,454081.5937291768,313874.0258496607,0.9464750671617919,297073.9396963996,4126.026940227773
12722,160,477760.8171331003,2215275.290756665,276909.41134458315,406008.7869435171,276909.41134458315,0.9250478909886014,256154.46695920173,3557.700929988913
12723,11017,500658.38963393687,2683774.3302118485,335471.79127648106,484626.350997329,335471.79127648106,0.9573539036902399,321165.2289564965,4460.628179951341
12724,11477,402214.1427214362,2492885.6801982396,311610.71002477995,475369.74431889737,311610.71002477995,0.9541473210756949,297322.52418863896,4129.479502619985
12725,299,486700.5236653871,2051619.6140957864,256452.4517619733,388981.9794605718,256452.4517619733,0.9174332711942679,235278.01172577735,3267.750162858019
12726,18276,341618.76096311776,2470189.04457412,308773.630571765,460555.5180069155,308773.630571765,0.9489891511275482,293022.82556687045,4069.761466206534
12727,5244,368930.1465720812,2223199.870042848,277899.983755356,394172.30275483377,277899.983755356,0.9197544543365019,255599.7479190302,3549.9964988754195
12728,16881,411757.10269250965,2215500.2832331336,276937.5354041417,472892.3442867604,276937.5354041417,0.953289124530428,264001.54067502863,3666.6880649309533
12729,4563,358770.8642265692,2328050.9742729254,291006.3717841157,432794.45215203054,291006.3717841157,0.9370268046343588,272680.7706811082,3787.232926126502
12730,11964,489615.79265754484,1797292.1374711215,224661.5171838902,398401.7874039918,224661.5171838902,0.9216459373735637,207058.37459671346,2875.810758287687
12731,18629,360562.83480567904,2303027.9149511354,287878.4893688919,436614.8540543065,287878.4893688919,0.9387353403053306,270241.71168429125,3753.3571067262674
12732,9019,382873.69522807054,1913180.1010821222,239147.51263526527,462059.6920784989,239147.51263526527,0.9495308030273517,227077.92971455716,3153.860134924405
12733,12382,468573.52855751733,2691539.922884046,336442.49036050576,444052.72622900427,336442.49036050576,0.9420616578634462,316949.5702447246,4402.0773645100635
12734,16694,386510.7033573329,2153719.6423641234,269214.9552955154,424905.00507675484,269214.9552955154,0.9334985366413181,251311.7668103215,3490.44120569891
12735,2181,479040.421994479,2385423.01499126,298177.8768739075,415926.0880181684,298177.8768739075,0.9294830428598517,277151.2803102498,3849.3233376423577
12736,6115,522863.5622517451,2285515.413809941,285689.42672624264,492164.8916074959,285689.42672624264,0.9599653307605859,274251.94502205966,3809.0547919730507
12737,17590,319316.23480212025,2531601.177188816,316450.147148602,413567.24757864425,316450.147148602,0.9284281373456815,293801.2206799434,4080.5725094436584
